TF-IDF,TF-IDF_Z,sub_indicator
0.0075905682649181185,1.81132273106049,procedure
0.007576351897310396,1.8070700589808657,fourth
0.007504688091225713,1.785632609157861,progress
0.007501288507739734,1.784615660653707,time
0.007468891562411165,1.7749244660626862,sbi
0.007462959767909719,1.77315003411534,metacognitive
0.007393203334833076,1.7522831542269726,early
0.007362937515422314,1.743229462825156,design
0.00736073410134034,1.7425703354161846,purpose
0.007329698108028708,1.7332862548506196,measurement
0.007249448541806629,1.7092804680637605,college
0.007239850325211036,1.7064092657386256,survey
0.007187056764886748,1.6906166451360816,relationship
0.0071751720005982355,1.6870614468845098,process
0.007148343981646132,1.6790361361794557,game
0.007119869957774963,1.670518440966953,public
0.007089248159471121,1.6613582623427103,retention
0.00703988402264378,1.6465915165597476,outperformed
0.007028225549179931,1.64310401075244,change
0.00702616339630222,1.6424871400996162,solve
0.0070193689617058935,1.640454658730118,fact
0.006951988962538719,1.6202986632543332,general
0.006936521334477193,1.6156716901898822,material
0.006907140862336348,1.6068828408151883,monitoring
0.006904185008169542,1.6059986291210708,sld
0.006827847855782982,1.5831631984716832,implication
0.006812507164878804,1.578574197280204,environment
0.006810044331343519,1.5778374673572542,experience
0.006792128025650302,1.572477998954779,saxon
0.006774018575650464,1.5670607535291734,week
0.006747637571853377,1.5591691625562873,tfa
0.00670040297389682,1.5450394452146357,lowincome
0.006699097130314536,1.5446488162793146,cohort
0.006691434214122227,1.5423565380660087,teach
0.006672237888890099,1.5366141657105195,fifth
0.006667518936416031,1.5352025422926894,thinking
0.006654797629363758,1.5313971013523364,author
0.006627315824515997,1.5231762176921342,national
0.006625240635859261,1.5225554475274925,increased
0.006600304613148201,1.515096106964113,arithmetic
0.006575006965450709,1.5075285902107578,representation
0.0065715041963189825,1.5064807748405518,low
0.006546648234007589,1.4990453834768371,statistically
0.006503648148372617,1.4861823745390288,difficulty
0.006490546793556678,1.4822632464348338,participated
0.006464664343064258,1.4745207922722399,improvement
0.006434249225360776,1.4654224399064908,social
0.006434085350909188,1.4653734186428273,curriculumbased
0.00635091712266912,1.4404945457895235,taught
0.006347624348580267,1.4395095481573172,estimation
0.006332523934185327,1.4349924230758562,behavior
0.0063241580119944634,1.4324898482478061,large
0.006235811369304055,1.4060619089130102,stem
0.006226278818352033,1.4032103497524806,initial
0.006212096400726274,1.3989678334415012,secondary
0.006203616400605539,1.3964311334388178,risk
0.006198984234759702,1.395045471298928,principal
0.006151199434907678,1.3807511670315884,improving
0.006116676336452712,1.3704239568079442,multiple
0.0061144781563691455,1.3697663950927919,addition
0.006007075953436213,1.3376381917214248,average
0.005984489653105732,1.33088174510666,dissertation
0.005981052493538144,1.3298535561255063,educational
0.00594618904862529,1.3194245349527647,mean
0.005945903252812137,1.3193390422370017,trial
0.0059454984408922485,1.3192179471445902,learned
0.00592331565647673,1.312582207936429,reform
0.0059016016114259995,1.3060866870220158,prior
0.005881124499798756,1.2999611813168013,personalized
0.005874918915236166,1.2981048480441066,tutor
0.005869641982564839,1.296526310906025,remedial
0.005847380925543737,1.2898671572973963,participant
0.005838295875970661,1.2871494633176457,equation
0.005838227687333697,1.2871290654269496,textbook
0.005819050691783787,1.2813924753361106,permission
0.005813707676747854,1.2797941703758493,investigated
0.0058125686688676095,1.2794534485301252,disadvantaged
0.005689308321252095,1.2425814532853947,quality
0.005669358043861824,1.2366135443244395,need
0.005641594278556678,1.228308315253527,peer
0.005605712957311696,1.2175748074230401,involving
0.005545969021000919,1.1997030572765626,parent
0.005545485614437643,1.1995584514495699,growth
0.005522764265766582,1.1927616065894,educator
0.0055125174566066,1.189696384837803,designed
0.005478641670198598,1.1795628109877312,implemented
0.005459130069365819,1.1737261273579929,sixth
0.005458428982782029,1.173516404915344,performed
0.005441046777178421,1.168316706758088,schemabased
0.005440790369443813,1.168240005167073,footnote
0.005422990000413071,1.1629152179589168,technology
0.0054005960561146656,1.1562163125635077,atrisk
0.005380608579899939,1.1502372759779351,sense
0.005369715397403528,1.1469786986578343,factor
0.005365193150228229,1.1456259174952885,computation
0.005359417369918236,1.1438981555000929,pretest
0.005352975757405193,1.1419712170276313,context
0.005346954806462095,1.1401701148983794,alternative
0.0053242361700462015,1.133374081379907,enhancing
0.005318618044947131,1.1316934802300271,ucsmp
0.005313843972593253,1.1302653682983677,magnitude
0.005311207916532257,1.129476820736835,second
0.005306590939492273,1.128095702163372,linear
0.005301410287390699,1.126545966312799,month
0.005281098522949236,1.1204699224236978,worked
0.005239050276816435,1.1078916459426509,computerbased
0.005203728697553276,1.0973255788511476,particularly
0.0051856704071758745,1.0919236372713585,lesson
0.00517583670109974,1.088981990823887,recommendation
0.00515449272150359,1.0825971709738913,board
0.005116098547259722,1.0711119704407797,goal
0.0051035585718926055,1.067360772906049,suggest
0.0050945258572231405,1.0646587343447234,including
0.0050876486194528425,1.0626014833043944,provided
0.005085755058823406,1.0620350451929106,flexibility
0.005084827522135076,1.0617575826591514,include
0.0050698169348318955,1.0572673283772966,additional
0.0050568958969112125,1.0534021401153382,receiving
0.005045205378959877,1.0499050485473778,studied
0.005038229710572518,1.0478183530562228,compare
0.005025029498417533,1.0438696528519507,size
0.004985559324739215,1.032062578765844,language
0.004951883516190717,1.021988826122083,controlled
0.0049479550529533175,1.0208136689802232,provide
0.0049465954909702495,1.0204069707683137,component
0.00494434392321315,1.0197334387100403,setting
0.004942692551816731,1.0192394488791339,standardsbased
0.004920501760441296,1.0126013144758128,learn
0.0049051064456155456,1.0079959731310288,geometry
0.00486188744897279,0.9950674793410833,strong
0.004848557460369485,0.9910799579207598,enhance
0.004844616344739463,0.9899010159529635,cooperative
0.004842386601976604,0.9892340126048504,similar
0.004836288225465939,0.9874097494573603,help
0.004835204436647077,0.987085545794557,focus
0.004833879238231407,0.9866891270708865,schema
0.004797348740957495,0.9757614252768525,preschooler
0.004795645900103463,0.9752520389162993,certification
0.0047887912931080115,0.973201557626654,benefit
0.0047729898187547845,0.9684747180672741,presented
0.004765193541499311,0.9661425463392898,task
0.00475333172022098,0.9625942112402136,following
0.004721395577859993,0.953040860855851,evaluated
0.004695321473663547,0.9452410755677156,appendix
0.004693666063669977,0.9447458776343024,completed
0.00469254037981295,0.9444091415255186,work
0.004666791185294284,0.9367065494412466,proportional
0.004658006000868481,0.9340785568658668,evaluate
0.0046488605134717195,0.9313427835670929,core
0.004643154789776893,0.9296359782480001,response
0.004631831980036023,0.9262488826004636,future
0.004622564181160389,0.923476521150231,pattern
0.004583600328225047,0.9118209074192873,reformbased
0.0045807028513441175,0.9109541586566714,investigation
0.004574985346280645,0.9092438290690114,relative
0.004559139810038515,0.9045038088737698,associated
0.004554704510218127,0.903177037068806,computerassisted
0.004551110449298814,0.9021019127511338,related
0.004541936928290575,0.8993577535017351,potential
0.004529528045369702,0.8956457708495518,algebraic
0.00452793771108174,0.8951700396072046,accelerated
0.004512102868485313,0.8904332183000172,published
0.004511321315808601,0.8901994252989694,curricular
0.004508982694660599,0.889499852163598,rate
0.004505215542657992,0.8883729495269157,section
0.00450199106406166,0.8874083817500865,individual
0.004499988184999421,0.8868092422158625,range
0.0044984507826865095,0.8863493449993811,special
0.004495632579651818,0.8855063101475084,chicago
0.004494432866036379,0.8851474288399407,conducted
0.004480106399160728,0.8808618217592228,america
0.004477859762077856,0.8801897646586321,measured
0.004471631031393717,0.8783265074748807,sample
0.004452775791137287,0.8726861669880766,larger
0.004429440699717063,0.8657057276454444,percent
0.004415918097194878,0.8616605878617267,semester
0.004399507001960719,0.8567513868320313,lowachieving
0.004395590717963583,0.855579872977715,session
0.004377580008742887,0.8501921647845562,gap
0.004371251717428066,0.8482991251186678,working
0.004358875540360322,0.8445969260674917,cra
0.0043428475077442845,0.8398023140626287,examine
0.004338737347038262,0.8385728040949929,rational
0.004332092073886554,0.8365849427528034,pupil
0.004328279915832781,0.8354445770443655,determine
0.0043044392197455535,0.8283128915529262,english
0.0043023364421634,0.8276838684606683,direct
0.0042936682698044865,0.8250908787751668,longitudinal
0.004287457087994011,0.8232328711465141,increase
0.0042772329108082185,0.8201744195043709,title
0.004271284061274335,0.8183948857291685,indicate
0.004251008959620108,0.8123298091149681,participating
0.004248350727418585,0.8115346278016744,scored
0.004239680925445761,0.8089411506348577,sequence
0.004210042270794072,0.8000750687640994,variable
0.0042001055909227725,0.7971026188233786,specific
0.004199665319429568,0.7969709163844526,ncee
0.004199224579063914,0.7968390736874219,playing
0.0041811788435959524,0.7914408877725334,renaissance
0.004172539727329682,0.7888565899018003,start
0.0041656990794697,0.7868102843360323,develop
0.00416459025217678,0.7864785906854568,area
0.004162411024026492,0.7858266982354597,quantity
0.0041570457137902125,0.7842217239079842,10
0.004152380230822223,0.782826095312593,content
0.004143644044623072,0.7802127600249384,thirdgrade
0.004136759958757199,0.7781534604511408,city
0.004131430720661162,0.7765592767129279,authordb
0.004127637149068992,0.7754244709427598,supplemental
0.004115758739741139,0.771871173708699,peerassisted
0.004110458691950982,0.7702857219336877,efficacy
0.00409729265695575,0.7663472454558311,service
0.004048477716026934,0.7517447856654893,background
0.00404286660963822,0.7500662840866386,guide
0.004027374270381476,0.7454319189363288,interaction
0.004027007832117101,0.745322302906495,item
0.004020357046042856,0.7433327924333604,point
0.0040187877402405,0.7428633516342603,estimate
0.0040119458592031785,0.7408166771768747,interpretation
0.0040094343256503896,0.7400653791722295,15
0.003970226296678528,0.7283367228300033,matched
0.003967357158484402,0.7274784512779848,learner
0.003957384609341877,0.724495271434066,homework
0.003953507090879295,0.7233353538686892,question
0.003950619437026063,0.7224715435581998,assessed
0.003948433583616941,0.7218176692339261,revealed
0.003946516830511682,0.7212442933450077,ass
0.003942898199265498,0.7201618190807136,focused
0.003935710177893887,0.7180116004989865,involved
0.003928818464368091,0.7159500191935055,end
0.003928321506382854,0.7158013596057068,provides
0.003926813699017998,0.7153503153967422,old
0.003925565546155969,0.7149769440142681,indicates
0.003907456088369058,0.709559696259244,consistent
0.003891017340015695,0.7046422230990578,period
0.003888895095602281,0.7040073767155018,article
0.0038824389434391413,0.7020760888645127,age
0.003857334853378554,0.6945664727775567,topic
0.0038529356636330296,0.6932505029095857,cmp
0.0038508334582596387,0.6926216509873689,explicit
0.003849632478610835,0.6922623909596605,motivation
0.0038492269252255367,0.6921410740659191,automaticity
0.003840044695669531,0.6893943097489698,obtained
0.0038333843714297663,0.6874019460371376,little
0.0038319104681344292,0.6869610438626087,implementing
0.003820016766332975,0.6834031720510395,application
0.003804949073118131,0.678895835155481,sr
0.003795251829217027,0.6759950098866457,relation
0.0037951494247214375,0.675964376693186,community
0.0037807654048895,0.6716615532702173,head
0.003774875311899877,0.6698995958775459,subtraction
0.0037730299444269986,0.6693475742258059,immediate
0.0037726023640810187,0.6692196682058352,york
0.003734763888805275,0.6579006989880374,current
0.003729780422138768,0.6564099490203115,followup
0.0037171020452353644,0.6526173501680723,lower
0.0037135723563901783,0.651561482057745,key
0.003707638696012924,0.6497864919539005,developed
0.0037048080414402605,0.6489397323595799,influence
0.003703779374810959,0.6486320179015426,cpmp
0.003703590037363265,0.648575379658944,achieved
0.0037020877178246822,0.6481259770736497,iterative
0.00368060444841381,0.6416994901872924,overall
0.003650818104272602,0.6327892286086183,moderate
0.0036390687168616725,0.6292745268807306,solved
0.0036287921112947313,0.6262003918573719,standardized
0.0036249073196913373,0.6250382986108566,pre
0.003617194701729587,0.6227311526526353,preschool
0.003592024559923387,0.6152017779028388,characteristic
0.0035812897620846914,0.6119905796341452,success
0.0035710073497523735,0.6089147075799448,decimal
0.003568328284771318,0.6081132943667521,gender
0.003560548257149476,0.6057859835403113,appended
0.003544690254170781,0.6010422340561279,programme
0.003544048859657908,0.6008503678486561,especially
0.0035331480865147483,0.5975895198689618,pal
0.003522486615972974,0.594400256665321,considered
0.003519891465436698,0.5936239455475607,contained
0.003518975705052565,0.5933500057673939,texas
0.003517568172423025,0.5929289576572175,proportion
0.003513485951886807,0.591707805688144,given
0.0035126034088331292,0.5914438025118753,kindergartner
0.0035119140325327596,0.5912375830734201,mediated
0.0035107096176383453,0.59087729542927,important
0.0034885054508153168,0.5842351599059652,major
0.0034883058690801287,0.5841754571959441,successful
0.0034876080448665073,0.5839667106559249,examines
0.003480325553045055,0.581788232264415,mixed
0.003476140576942027,0.5805363420827365,tier
0.003472638409377702,0.5794887066648903,seventh
0.003457274027610898,0.5748926186089736,correct
0.0034508863505502392,0.5729818143417312,engagement
0.0034474443866585086,0.5719521881991514,review
0.00343702509459264,0.5688353700582149,collegelevel
0.003433998064996185,0.567929867006785,gained
0.003431608980474038,0.5672151983007172,selected
0.003423986134481786,0.5649349066528762,conservation
0.003423848536316563,0.5648937456551025,way
0.00338665635039072,0.5537681068821497,enhanced
0.003381817898041321,0.5523207363735464,effort
0.003375990445861739,0.5505775172993581,choice
0.003368621568092676,0.5483731974891671,combination
0.00335722172728924,0.5449630588352822,predictor
0.0033559390803789024,0.5445793689326205,contrast
0.003348529143467359,0.5423627667255715,observed
0.003339679081077199,0.539715366611275,mental
0.0033359476345967815,0.5385991448940436,deficit
0.003324721212494919,0.5352408825626211,inclusive
0.003323018257133567,0.5347314619484459,explanation
0.0033199605593803097,0.5338167848507501,sm
0.003312107861671813,0.531467735556575,summer
0.003309990189927571,0.5308342570373749,12
0.003309144378184297,0.5305812416339685,format
0.0033027454384373764,0.528667068256365,receive
0.0032928975725844225,0.5257211860653338,economically
0.003274735014300527,0.5202880538729364,graduate
0.0032734279143323717,0.5198970491034177,route
0.0032698351692316135,0.5188223183985855,unit
0.003268434276437139,0.5184032565230068,deviation
0.003262024606106444,0.5164858732077262,computational
0.00325817057489048,0.5153329815972681,collected
0.003252359542870233,0.513594674435537,helping
0.0032483548677243877,0.5123967193283934,total
0.0032473510330227073,0.5120964330720029,regular
0.0032412833510439805,0.5102813518606143,status
0.003235207289102216,0.5084637638742306,modeling
0.00320821365867192,0.5003889122928563,reported
0.003203422709502653,0.49895575184503743,researcher
0.0032025215522736667,0.4986861804402449,preparation
0.003194942307297443,0.4964189315631469,combined
0.0031906477823147685,0.495134271023056,demonstrated
0.00318843393078787,0.4944720213657131,cbm
0.003181799922208715,0.4924875296981486,basic
0.003178677342122768,0.4915534437547966,young
0.003176567473043312,0.4909222993180847,set
0.003170040518352687,0.48896983165941804,story
0.0031656095730586767,0.4876443624637605,policy
0.0031494200961932938,0.4828014561638602,page
0.0031491839880200146,0.4827308269663056,technologyenhanced
0.0031469566463245445,0.48206454187144326,superior
0.003145544747858839,0.4816421877687604,comprehensive
0.0031442594480151943,0.4812577042698922,primary
0.003137948165720867,0.4793697526678857,building
0.0031293578760750785,0.4768000607507545,limited
0.003116533775429955,0.47296387022271946,fellow
0.003108111335770404,0.4704443888072954,formative
0.003097199628130636,0.4671802698916129,web
0.0030966185510636194,0.46700644699344374,placement
0.0030956266524867436,0.4667097312992458,multiplication
0.003076585611574747,0.4610138105628233,integrated
0.003070823574617188,0.4592901597423518,case
0.003037921696607735,0.44944792001987877,llc
0.0030272964149936406,0.446269482341195,term
0.0030272381008202096,0.4462520382890968,telephone
0.0030216544513280326,0.4445817501428554,benefited
0.0030155745415574556,0.44276301112024297,scale
0.003015260850922392,0.44266917397124794,seven
0.0030023823225651383,0.43881670198383305,prekindergarten
0.0029976086479414988,0.43738870902885807,acquisition
0.002996965996437563,0.4371964668061519,post
0.0029903368556061676,0.43521343127249995,seventhgrade
0.002989685361131924,0.435018543771199,fidelity
0.0029803220908634336,0.43221762308994455,identification
0.002979883970159721,0.4320865640363525,aim
0.002972838499069708,0.4299789878242671,access
0.002971410001669073,0.42955166833034825,tool
0.0029674663017681927,0.4283719533059716,generally
0.002960861199253327,0.42639610857382165,california
0.00294730028324257,0.42233950772581397,quasiexperimental
0.002943991345007728,0.4213496747647649,performing
0.002938410592108099,0.4196802531027475,14
0.0029376237159392114,0.4194448676367912,delayed
0.002932263833172489,0.4178415168779294,writing
0.00292063223085976,0.4143620492838468,kindergarten
0.0029148784238271276,0.41264086035609776,subject
0.002910028577819044,0.41119008155815434,lack
0.0029095253458918933,0.4110395451887229,httpwwwproquestcomenusproductsdissertationsindividualsshtml
0.0029095253458918933,0.4110395451887229,proquest
0.0029095253458918933,0.4110395451887229,800
0.0029095253458918933,0.4110395451887229,reproduction
0.0029095253458918933,0.4110395451887229,copy
0.0029095253458918933,0.4110395451887229,prohibited
0.0029095253458918933,0.4110395451887229,citation
0.0029095253458918933,0.4110395451887229,18005210600
0.0029024907107117765,0.40893521042148073,2007
0.002901262589160153,0.4085678311881147,later
0.0028941600508159016,0.4064431839262747,accuracy
0.002892392834236127,0.4059145402660352,explaining
0.0028828928778689557,0.4030727314218145,interview
0.00288142653616507,0.4026340912153024,degree
0.002878536560606803,0.4017695863919491,taiwanese
0.0028761017017804036,0.4010412247995526,classwide
0.002870754163691293,0.3994415668170216,40
0.0028654932347237766,0.39786781701324686,principle
0.0028620263080528403,0.39683072352618853,comparable
0.0028614178639203513,0.3966487140673981,participate
0.0028517930205698505,0.39376954663751274,kind
0.002848972586202552,0.3929258443067073,address
0.002847216122631052,0.3924004172921907,statistic
0.002836077353368951,0.3890683753564868,tutored
0.0028262438643217908,0.3861267938308773,prealgebra
0.002820028052757853,0.384267401261723,experienced
0.0028156278898799183,0.382951140291753,posttests
0.002815350545267752,0.3828681756610442,gcp
0.0028040374992674504,0.3794840007305329,meet
0.0028020999409010473,0.3789044011735428,percentage
0.0027963369198395357,0.3771804559690544,version
0.0027893623629075747,0.3750940929577189,continuous
0.002779118736725512,0.37202982335942125,reallife
0.002774534395686337,0.3706584674914016,ssiscip
0.0027662889478841895,0.3681919312692274,requirement
0.002763421023198863,0.3673340227251961,transformation
0.002752538568980971,0.3640786546531804,reduced
0.002749668807845572,0.363220196755041,individualized
0.002749426812171263,0.36314780637545035,domain
0.0027451036731730312,0.3618545862631533,identify
0.002732879193164953,0.3581977657410081,cmp2
0.0027322272780686235,0.35800275241517515,day
0.0027204985521978855,0.354494231362796,fluency
0.0027179654590509996,0.3537364840395629,differential
0.0027161673494564783,0.35319859906924383,block
0.0027161581340963544,0.3531958423942771,occurred
0.002715341033297463,0.35295141555828297,maintenance
0.002713462251333943,0.3523893983243151,failure
0.002710694928778432,0.35156158381558333,half
0.00270200895760923,0.3489632698091545,proficiency
0.00268343393745504,0.34340675412470695,likely
0.002677004565393689,0.34148347725052347,developing
0.0026710344885589083,0.33969759355863777,observation
0.0026707028588900668,0.33959839014238036,conclusion
0.0026635471426093237,0.3374578352779789,line
0.0026606830420465534,0.3366010706787072,authorjdd
0.0026567774151849033,0.3354327447908097,implement
0.002645390425088774,0.33202645028654676,entry
0.0026310820805646278,0.32774626431059967,testing
0.0026284312555261776,0.3269532987697492,plus
0.0026281703143416512,0.32687524104639265,member
0.002620631220646599,0.32462000298929544,md
0.0026168859250320312,0.32349963845388763,tested
0.0026123836486818,0.32215283134691747,assistance
0.0026090319931677155,0.3211502199753936,connected
0.0025979745271404097,0.31784249901999473,variety
0.0025965395032466806,0.3174132271964988,retrieval
0.0025912112854901445,0.31581934868177397,followed
0.0025860824808270045,0.31428512242970835,previous
0.0025844747454983933,0.31380418585490455,variance
0.0025838320886385478,0.3136119420300361,competency
0.002569656702718946,0.3093715291776389,advantage
0.0025636600080156707,0.30757768303927674,association
0.0025601917951767372,0.3065402048090209,flexible
0.002555613918959198,0.30517078282223087,11
0.002551198523106793,0.30384996507327133,extent
0.0025501756140701858,0.3035439729366013,value
0.0025486748540511383,0.30309503686465045,taks
0.0025464936784258714,0.30244256184864915,country
0.002542745458127112,0.3013213224257071,panel
0.0025351912424293036,0.2990615607856044,16
0.002533277267577863,0.29848901598116345,increasing
0.002532068687122851,0.29812748225476926,memory
0.0025275368434515425,0.29677183040459293,35
0.0025245512202253955,0.29587871361945745,guided
0.002522353931093687,0.295221418422884,best
0.002521217308601439,0.294881410140091,opportunity
0.0025134939989887805,0.292571065890537,providing
0.002513227838231623,0.2924914467886758,pd
0.0025128029874749106,0.29236435729571025,assistments
0.0025096934451852453,0.29143417146761674,understand
0.002494640477064027,0.28693123942400484,geometric
0.0024890168686438363,0.2852489979981223,art
0.002486757060852905,0.2845730010231574,cai
0.002482406539686879,0.28327158983254325,peermediated
0.0024722690940356027,0.2802390829876532,supported
0.002465905702215981,0.2783355433866996,statistical
0.0024613123533929132,0.2769614929378898,aspect
0.002459876667904243,0.2765320232054475,explored
0.00245482183706107,0.2750199254187873,generalization
0.0024546790295045464,0.2749772060881435,answer
0.002453557310627161,0.27464165605998775,operation
0.0024529496174692735,0.27445987124709903,occur
0.0024495485663071285,0.27344248370354884,includes
0.002448989703121383,0.27327530584687476,function
0.0024463327690151366,0.27248051284469477,emphasis
0.0024460229434482583,0.27238783188889976,contrasting
0.0024445964037497613,0.2719610980203286,text
0.0024289726430792046,0.26728741958039315,nga
0.0024156522053475835,0.2633027551996784,note
0.0024139566610887494,0.2627955515363886,discovery
0.0024086668779356446,0.2612131703161495,summary
0.0024057955623117615,0.26035424740965096,drill
0.0024056381743566848,0.2603071665110211,attainment
0.0024003149210517685,0.2587147730581191,structure
0.00239589412234511,0.257392339103947,mathquot
0.0023858977205664846,0.25440202400281137,series
0.0023829958696493596,0.25353396679473905,amp
0.0023809538314904536,0.25292311324174077,supplementary
0.0023796029510521183,0.25251901201971705,final
0.0023785836807326106,0.25221410836577624,produce
0.0023737999212082813,0.25078309862221126,role
0.0023737682534612473,0.2507736255593761,wordproblem
0.002365467188508378,0.24829045207017636,count
0.002364682354495543,0.24805567749303964,eighth
0.0023604409040236056,0.24678689361681802,having
0.002359625938889352,0.24654310564172194,inquiry
0.0023555382884776,0.24532032938431284,lead
0.002348613737202386,0.24324892502248194,lottery
0.002347656699145267,0.24296263747442795,site
0.0023463630174298967,0.24257564662960154,led
0.002345666081294082,0.24236716574841985,feature
0.002337403611746451,0.2398955376558212,consisted
0.00233592571888385,0.23945344204554417,demonstrate
0.0023352684147657605,0.23925681665233875,united
0.0023350359285405345,0.23918727092123518,produced
0.0023337071773271763,0.23878978941669493,incorporating
0.002331631320185337,0.23816881928198946,resource
0.0023311721461178976,0.2380314623431308,rnp
0.002323224413761961,0.23565398446558503,authorask
