TF-IDF,TF-IDF_Z,sub_indicator,freq_count,term_rank
0.001491760365799002,-0.01306946160390937,recognize,5,1112
0.001916695332717337,0.11404522193086607,sixthgrade,5,1113
0.0019060334256836477,0.11085582815540616,trajectory,5,1114
0.0019235070802199443,0.11608288226838104,sble,5,1115
0.0015042378765591016,-0.009336949678439508,accounting,5,1116
0.0014955948967498491,-0.011922403286124676,proficient,5,1117
0.001499218300317879,-0.010838501433544484,remained,5,1118
0.0014975612231733415,-0.011334198077075986,know,5,1119
0.0024460229434482583,0.27238783188889976,contrasting,5,1120
0.0015285714260352109,-0.0020578324446537703,aimsweb,5,1121
0.0015145214244148717,-0.00626073794472225,secd,5,1122
0.0015296150864586775,-0.0017456327558194446,nonseed,5,1123
0.0015379260001380417,0.0007404868730230811,possibility,5,1124
0.0015372481692794144,0.0005377211281624822,instrument,5,1125
0.0014751579725172052,-0.018035887368398323,nontfa,5,1126
0.0023337071773271763,0.23878978941669493,incorporating,5,1127
0.0014713685611220486,-0.019169448660780675,counting,5,1128
0.0014792632945797013,-0.016807824828459546,conclude,5,1129
0.0006992839161808438,-0.2501301907609292,distributed,4,1130
0.0017613367071195366,0.06757137519031921,affecting,4,1131
0.000815783333578141,-0.2152806544146084,sat,4,1132
0.0008697090481943643,-0.1991493621429013,improves,4,1133
0.0009674369396768388,-0.16991512404664447,staff,4,1134
0.0017567232292660928,0.06619130336053283,generate,4,1135
0.0010139790867638022,-0.1559925458674632,replicated,4,1136
0.0010293344858227557,-0.15139914489111053,vary,4,1137
0.0006869420931202209,-0.25382211318371906,annual,4,1138
0.0017005440890256777,0.0493859232697752,indiana,4,1139
0.0011398641538231012,-0.11833539428720259,expansion,4,1140
0.0011290457874178793,-0.12157159118560305,native,4,1141
0.0009695498580884924,-0.16928306743530008,20062007,4,1142
0.0017051306973566401,0.05075795737352619,reflecting,4,1143
0.0017782424409113202,0.07262854197621642,tefe,4,1144
0.0019863111952356403,0.1348700516623182,judged,4,1145
0.00198487246742354,0.1344396718518401,rpt,4,1146
0.001031901532153434,-0.15063124084143986,distribution,4,1147
0.0016957157420596802,0.04794157567694267,yearlong,4,1148
0.000971976186212161,-0.16855725771004174,leading,4,1149
0.0010294926120720126,-0.15135184313978942,capacity,4,1150
0.0006625184101810728,-0.26112819286475447,region,4,1151
0.0008062236826644451,-0.21814032023455707,created,4,1152
0.001158718001050161,-0.112695470510016,reader,4,1153
0.0008736856483885982,-0.19795980535283486,accurately,4,1154
0.0009637787431267469,-0.17100943384220035,attempted,4,1155
0.0008049679347459794,-0.21851596359573494,conduct,4,1156
0.0006488451679381131,-0.26521839488604915,extra,4,1157
0.0011694058707661433,-0.10949831027992107,sorting,4,1158
0.0006695641372402605,-0.25902054008226844,aspiration,4,1159
0.001020847051855666,-0.15393806864825157,nationally,4,1160
0.0009637801546768374,-0.1710090115923103,coreplus,4,1161
0.0006749445718880007,-0.2574110414512497,attend,4,1162
0.0009645095688408422,-0.1707908152614796,curriculumspecific,4,1163
0.0011587779336248473,-0.11267754233074678,algebraquot,4,1164
0.0008728760635748772,-0.19820198386343615,theme,4,1165
0.0010252622140124131,-0.15261732080681195,establish,4,1166
0.0008040233879814494,-0.2187985145091788,culture,4,1167
0.0017227817735329548,0.05603808524455557,promote,4,1168
0.001154806727549035,-0.11386548552882975,south,4,1169
0.0018062763737600898,0.08101458873567582,fewer,4,1170
0.0011543849687425077,-0.11399165009845444,carried,4,1171
0.0011779798602931629,-0.10693349436641442,visual,4,1172
0.0018928084350866498,0.10689971574912624,share,4,1173
0.0010110604485541676,-0.15686562481189734,nwea,4,1174
0.0011787388349239608,-0.10670645534276225,presenting,4,1175
0.0008023475605191377,-0.2192998201067753,continuing,4,1176
0.00102484681544457,-0.15274158278006192,normal,4,1177
0.0009273552856812384,-0.18190511583327068,2011,4,1178
0.0010039145667422324,-0.15900323780168835,allowed,4,1179
0.0011250472015011611,-0.12276772476593965,interviewed,4,1180
0.0010463897394571344,-0.14629725086703976,color,4,1181
0.0009843748850132336,-0.1648483215267687,cdrom,4,1182
0.0007518571554574723,-0.23440347680864815,space,4,1183
0.001080651400881713,-0.13604824669366017,screening,4,1184
0.0010457883065964233,-0.14647716297997113,formula,4,1185
0.0010799042622976654,-0.13627174509238357,studying,4,1186
0.0010463880895502937,-0.1462977444187647,engineering,4,1187
0.0010783270107101704,-0.13674356278687252,chosen,4,1188
0.0008452914884110038,-0.20645361014833746,action,4,1189
0.0007601543461910658,-0.23192146225009783,exists,4,1190
0.001075648208642779,-0.13754489735229602,identical,4,1191
0.001074205908403969,-0.13797634581545276,actually,4,1192
0.0019463850896817752,0.12292659050386999,missouri,4,1193
0.0010678042296571979,-0.1398913385351352,competitive,4,1194
0.0011211097946469866,-0.12394555729369265,8th,4,1195
0.0010671591795208216,-0.14008429828270355,plan,4,1196
0.0019246527462475453,0.11642559582662544,adding,4,1197
0.001047279922907984,-0.1460309621488784,past,4,1198
0.0009879612510020762,-0.16377549906403355,additive,4,1199
0.0009889519977714222,-0.16347912792055755,highquality,4,1200
0.0010605354473249581,-0.14206571588173608,face,4,1201
0.0018705341546357169,0.10023660649497695,popular,4,1202
0.0008400966933745571,-0.20800757670438424,attract,4,1203
0.001056624730659068,-0.1432355643293324,moderated,4,1204
0.0009960158945364374,-0.161366039867769,white,4,1205
0.0007772337717207237,-0.22681233746589183,initiative,4,1206
0.0018684138133206903,0.09960232940264929,category,4,1207
0.0010452527916187842,-0.14663735647358828,placed,4,1208
0.0008499019873377782,-0.20507442943213394,add,4,1209
0.0010838366553652845,-0.13509541238446401,engaging,4,1210
0.0010452446165433002,-0.14663980195869522,representative,4,1211
0.000973427890614135,-0.1681229960935379,96,4,1212
0.0008622081779483041,-0.20139316607007163,slightly,4,1213
0.0007126317252933732,-0.24613733852867725,care,4,1214
0.0009980580286959432,-0.1607551575972332,currently,4,1215
0.0011119111182238493,-0.12669724151244657,examining,4,1216
0.0007243641451349206,-0.2426277124650212,light,4,1217
0.0011068481319268647,-0.1282117789146034,concern,4,1218
0.000819250970506946,-0.21424334846161708,nonexperimental,4,1219
0.0011047921382473687,-0.12882680711012692,successfully,4,1220
0.0010356993820996197,-0.14949515524810073,choosing,4,1221
0.0,0.0,detail,4,1222
0.0009764876366915728,-0.16720770626189402,68,4,1223
0.0009781907272344375,-0.1666982452096363,greatest,4,1224
0.0009793101257645688,-0.16636338928817881,affluent,4,1225
0.001823141064064973,0.08605947780791172,preference,4,1226
0.0018263574247505366,0.0870216171998382,strategic,4,1227
0.0007400156108735761,-0.2379457463546471,2003,4,1228
0.0010976733595284512,-0.13095631250379153,integration,4,1229
0.0007406254285486398,-0.23776332601550254,consistently,4,1230
0.0010390596722245537,-0.14848996092645264,carnegie,4,1231
0.0010409426892551473,-0.14792667681813285,significance,4,1232
0.0010894581701340303,-0.13341379725168886,corresponding,4,1233
0.0007455348962204737,-0.23629471204392202,reached,4,1234
0.001835480175521534,0.08975058908377548,si,4,1235
0.0010434483824094537,-0.14717712590530782,absenteeism,4,1236
0.001190259443988344,-0.10326019017431265,source,4,1237
0.0016731137896723715,0.04118044691924984,anchored,4,1238
0.0013187200885058242,-0.06483258255017717,gamebased,4,1239
0.001344826629916733,-0.05702309402137611,reducing,4,1240
0.0013314808108614634,-0.06101535094959687,198990,4,1241
0.0005261928862557695,-0.30190849380621054,isat,4,1242
0.0009032193682926094,-0.18912511357298759,twoyear,4,1243
0.0013392220866559588,-0.058699632311733356,19,4,1244
0.0015566695184169987,0.006347406942784679,learnercentered,4,1245
0.0013441161469438256,-0.05723562729185026,scaled,4,1246
0.0013488289260626242,-0.055825850566249544,kumon,4,1247
0.0009183901668401428,-0.18458693383615707,43,4,1248
0.0015553365195874183,0.005948654809950897,6th,4,1249
0.0013507586824431377,-0.05524858488866334,postsecondary,4,1250
0.0013527873205393477,-0.05464173981898968,tended,4,1251
0.0013531675532073963,-0.054527997343007784,emphasizes,4,1252
0.0013541728447363777,-0.05422727529254113,according,4,1253
0.0022881676787476456,0.2251671426567687,srl,4,1254
0.0009439950684927958,-0.17692750539674235,mathematically,4,1255
0.0015648627481211683,0.008798322687671818,spelling,4,1256
0.001327263515725664,-0.06227690901917065,memphistep,4,1257
0.0015685547352401986,0.00990274056519658,app,4,1258
0.0015783530973941917,0.012833814261947261,judge,4,1259
0.0013213703274325952,-0.06403979233827449,underrepresented,4,1260
0.001194168953174391,-0.10209070293120669,differentially,4,1261
0.0013167234634460948,-0.06542985126742511,serving,4,1262
0.0013140200036423422,-0.06623856192707066,passed,4,1263
0.0005776871712461067,-0.28650453731878356,poverty,4,1264
0.0009454496668502709,-0.17649237808485846,discussion,4,1265
0.0013104275951077427,-0.06731319195178927,closely,4,1266
0.0013101356100390117,-0.0674005361161864,frequently,4,1267
0.0009455152178354433,-0.1764727692190689,jersey,4,1268
0.0013027518429867002,-0.0696093098938677,aptitudetreatment,4,1269
0.0015852194388186278,0.014887805778669537,snacksquot,4,1270
0.001297780051011709,-0.0710965675043321,pretestposttest,4,1271
0.0013589042632824312,-0.05281192278457079,differentiate,4,1272
0.0015464510518426917,0.0032906635680900313,represent,4,1273
0.000588238248141352,-0.28334829717639975,looked,4,1274
0.0009099756276566082,-0.18710405190992466,taking,4,1275
0.0014316532300262745,-0.031049858927625972,processing,4,1276
0.0009139444494378025,-0.18591682194769987,naep,4,1277
0.001439773014673636,-0.0286209134743838,prompt,4,1278
0.001485070375610161,-0.01507069956244314,council,4,1279
0.0014440022461002068,-0.02735578479297034,selfregulation,4,1280
0.0009385462214303475,-0.17855746885914112,earlier,4,1281
0.0003421087938907296,-0.35697525217271003,advancement,4,1282
0.0013644355181649478,-0.051157307917170616,quadratic,4,1283
0.0014804088836011618,-0.01646513430576636,rich,4,1284
0.0003421087938907296,-0.35697525217271003,cps,4,1285
0.0014562333041840438,-0.02369699651085379,encouraged,4,1286
0.0014604671487351978,-0.022430487863287475,72,4,1287
0.0014780864090261057,-0.01715987736907973,construct,4,1288
0.0014636041821346414,-0.0214920783680648,involvement,4,1289
0.001499661821654209,-0.010705826839318014,numeracy,4,1290
0.002482406539686879,0.28327158983254325,peermediated,4,1291
0.001421726785373156,-0.03401924711391077,prevalence,4,1292
0.0009091472148024263,-0.18735186262448913,volunteer,4,1293
0.0014130866060070306,-0.036603862999427646,graph,4,1294
0.0014081120121525168,-0.038091958761742456,fostering,4,1295
0.0014072520126431787,-0.038349218281386994,ongoing,4,1296
0.0015111097977352284,-0.00728128903955602,possible,4,1297
0.001396675871751387,-0.041512956046318134,conceptsapplication,4,1298
0.0009323823410306369,-0.18040132678412565,race,4,1299
0.0013947474563838548,-0.042089820574425015,46,4,1300
0.0013906763286987867,-0.04330765423746773,novel,4,1301
0.0015288854613994436,-0.0019638921736690866,blocked,4,1302
0.0026606830420465534,0.3366010706787072,authorjdd,4,1303
0.001385309105433571,-0.04491320082678731,portland,4,1304
0.0013772919784492076,-0.04731143735428712,hand,4,1305
0.002323224413761961,0.23565398446558503,authorask,4,1306
0.0012976676178833608,-0.07113020065444085,causal,4,1307
0.0008146647141312324,-0.21561527728177513,central,4,1308
0.0015959595315872893,0.01810058796819667,served,4,1309
0.001210317468124931,-0.09726004994357204,speed,4,1310
0.0006249614133228262,-0.2723629608688431,et,4,1311
0.001629434241073393,0.02811418400997022,solver,4,1312
0.0006249614133228262,-0.2723629608688431,al,4,1313
0.0012136035592251943,-0.09627705145487225,washington,4,1314
0.0012643726866567856,-0.08109001798100975,anet,4,1315
0.0012617206273405075,-0.08188335274267677,furthermore,4,1316
0.00210234421819034,0.1695800711729144,istep,4,1317
0.0012598154433573236,-0.08245326785428606,locke,4,1318
0.0012591467359394644,-0.08265330442085758,specialized,4,1319
0.0016352701198169694,0.029859923799323933,actreact,4,1320
0.001215661602707591,-0.09566141008305754,alternate,4,1321
0.0012556346112646425,-0.08370391840024437,influenced,4,1322
0.0009537588847537728,-0.1740067657289609,engage,4,1323
0.0016352701198169694,0.029859923799323933,selfmonitoring,4,1324
0.0012542068834301067,-0.08413100768681672,element,4,1325
0.0006359763845533077,-0.26906795177071824,separate,4,1326
0.0006344628352682972,-0.26952071361277996,schoollevel,4,1327
0.0012219744374146807,-0.09377299409362148,yupik,4,1328
0.001242620145867485,-0.08759705447782182,exit,4,1329
0.001242296845378092,-0.08769376631044383,198788,4,1330
0.0012354517492187778,-0.0897414025366797,market,4,1331
0.0012353462045097765,-0.08977297509090078,25,4,1332
0.0012321750851623254,-0.09072158102753514,limitation,4,1333
0.001231457107891614,-0.09093635613586169,conceptsapplications,4,1334
0.0016516499878003943,0.034759783535871815,graphic,4,1335
0.0012230518538372086,-0.0934506966640218,correlational,4,1336
0.0009220557238352288,-0.18349042224336412,presence,4,1337
0.00245482183706107,0.2750199254187873,generalization,4,1338
0.0012033710076239806,-0.09933800821250127,job,4,1339
0.0012954228549363971,-0.07180169712761461,held,4,1340
0.0016787188822875102,0.042857149543003084,selfregulatory,4,1341
0.0011972793119682974,-0.10116027285473099,predictive,4,1342
0.001294242059096615,-0.07215491938790913,position,4,1343
0.001198309198272285,-0.10085219354424833,favored,4,1344
0.0006029652559203389,-0.2789428726315191,measurable,4,1345
0.0008971194926405862,-0.1909498251723449,added,4,1346
0.0,0.0,find,4,1347
0.0016120874252295231,0.022925072315254577,posttesting,4,1348
0.00128601791736716,-0.07461508212967222,asking,4,1349
0.0012000682325421282,-0.10032599753322219,aligned,4,1350
0.000620796396600398,-0.27360888041843445,florida,4,1351
0.00209142952533866,0.16631505926348683,20,4,1352
0.0012783264061513836,-0.0769159142339069,timed,4,1353
0.0006173855201571799,-0.27462920708818395,fouryear,4,1354
0.0008954800009503744,-0.19144026131806982,book,4,1355
0.001208867255606012,-0.09769386527945138,prepare,4,1356
0.0008939875501948826,-0.1918867117640084,selecting,4,1357
0.0009506301094588138,-0.1749427049018522,rated,4,1358
0.0008222358848202111,-0.21335044374007642,property,3,1359
0.0009171428556211265,-0.18496005345025815,starmath,3,1360
0.0008886719267904027,-0.19347682281500211,suggestion,3,1361
0.0008345357897109532,-0.2096710606828685,2nd,3,1362
0.0008784690812160651,-0.19652889333709064,highest,3,1363
0.000815672282899547,-0.21531387401987684,raising,3,1364
0.0008885572406047723,-0.1935111299427444,multistep,3,1365
0.0008276995840123404,-0.21171603742427372,delivered,3,1366
0.0008848168888947076,-0.19463001556277623,aid,3,1367
0.0008885069305547876,-0.1935261796481824,fundamental,3,1368
0.0008211572511504685,-0.21367310529596958,months4,3,1369
0.000818152442992382,-0.2145719610452807,95,3,1370
0.0008779236921862795,-0.1966920405462443,claim,3,1371
0.0009137430541183775,-0.18597706717176263,superficial,3,1372
0.0008198737475318627,-0.2140570514736118,complete,3,1373
0.0008848247813949383,-0.1946276546069895,personnel,3,1374
0.0008813812163959671,-0.19565775970342367,computeradaptive,3,1375
0.0009092367403817539,-0.18732508201905432,provider,3,1376
0.0008174436829920249,-0.21478397890721584,quotcognitive,3,1377
0.0009047184176483651,-0.1886766892273947,studentcentered,3,1378
0.0008935664346624116,-0.19201268390518056,243,3,1379
0.0008460036193198941,-0.2062405839156991,conflict,3,1380
0.0008528632354754715,-0.20418860419016657,facto,3,1381
0.0008590285613031416,-0.20234431388109517,conceptsfirst,3,1382
0.0008604613095723873,-0.2019157227859661,view,3,1383
0.0008981648308084281,-0.19063712360448928,3year,3,1384
0.0008624998164871458,-0.20130592556632998,schoolbased,3,1385
0.000852671566098752,-0.20424594000402463,wholenumber,3,1386
0.0008633333680941919,-0.201056577649617,african,3,1387
0.0008526474960636015,-0.2042531402938078,focusing,3,1388
0.0008966773521010924,-0.19108208671618357,preparing,3,1389
0.0008986142039198853,-0.19050269851524287,motivational,3,1390
0.0008993530615726501,-0.1902816772672398,005,3,1391
0.0008504190780738898,-0.20491974735041146,managed,3,1392
0.0009000002439228809,-0.19008807969103775,true,3,1393
0.0008499103678365512,-0.20507192249687953,primarily,3,1394
0.0008646331824106211,-0.20066775230374093,step,3,1395
0.0009088050171351427,-0.187454227342786,recommend,3,1396
0.000901836614518416,-0.18953874935751197,contribution,3,1397
0.0009024626288703664,-0.18935148395825926,stable,3,1398
0.0008458727897922547,-0.20627972014899965,97,3,1399
0.0009026897545294895,-0.18928354178232717,organized,3,1400
0.0008443861576001309,-0.20672443003485555,talent,3,1401
0.0008415992410096514,-0.20755810588649404,comparably,3,1402
0.0008677290063964905,-0.19974167015734326,3rdgrade,3,1403
0.0009036129390429174,-0.18900738115445598,target,3,1404
0.000855373299349187,-0.20343774582406574,surveyed,3,1405
0.000893579641289069,-0.1920087332861475,applicant,3,1406
0.0008391755451288587,-0.2082831282048638,emphasize,3,1407
0.000838892611844093,-0.20836776462632672,belonging,3,1408
0.0008385917694859914,-0.20845775835271096,inventory,3,1409
0.000908712854648923,-0.18748179675029925,pa,3,1410
0.0008882442559844429,-0.1936047558950941,longterm,3,1411
0.0005969494988718602,-0.28074242106356523,yearly,3,1412
0.0008131037472990999,-0.21608222356843584,read,3,1413
0.0006421524710226763,-0.26722044253246796,scott,3,1414
0.0006007777149300716,-0.279597251777377,201213,3,1415
0.0006112021503401199,-0.27647889506084994,attended,3,1416
0.0006120575175084053,-0.27622302125575654,explore,3,1417
0.0006184924826958977,-0.27429807125859,vision,3,1418
0.0006201559961905062,-0.27380044925078845,membership,3,1419
0.0006201839987126087,-0.2737920726002129,monitored,3,1420
0.0006287500349335126,-0.27122963583191345,unlikely,3,1421
0.0006319004859559736,-0.27028721260038663,covered,3,1422
0.0006354186634407538,-0.26923478798859196,enrichment,3,1423
0.0006359009588907909,-0.26909051453906546,expectation,3,1424
0.0006388695785070722,-0.26820248419928117,frequent,3,1425
0.0006407907459621307,-0.2676277878055292,path,3,1426
0.0006409687742478477,-0.2675745325759978,socialemotional,3,1427
0.0006421524710226763,-0.26722044253246796,wesley,3,1428
0.0006853326729991719,-0.25430355374589564,maryland,3,1429
0.0006421524710226763,-0.26722044253246796,foresmanaddison,3,1430
0.0006426208742542888,-0.267080324789311,coursetaking,3,1431
0.0006426604758770429,-0.26706847839366044,expose,3,1432
0.0006436750296323549,-0.26676498564870993,tracked,3,1433
0.0006483619266720248,-0.26536295126618237,structural,3,1434
0.0006573915622184524,-0.2626618337910957,requires,3,1435
0.0006580174919580002,-0.2624745937027249,date,3,1436
0.0006631968979755909,-0.26092523060465184,highskill,3,1437
0.0006648579054086767,-0.26042835825795657,fully,3,1438
0.0006656884514667529,-0.26017990941859875,ne,3,1439
0.0006716710310942879,-0.2583902856519534,analytical,3,1440
0.0006753694918494531,-0.2572839312564372,legislation,3,1441
0.0006783735594375958,-0.2563852970405874,miamidade,3,1442
0.000585030950330937,-0.28430772550758493,regional,3,1443
0.0005807329776583337,-0.28559341738670035,misd,3,1444
0.0005658780429385334,-0.2900371098875344,gathered,3,1445
0.0005571054151995188,-0.292661346266339,consists,3,1446
0.0,0.0,y,3,1447
0.0,0.0,e,3,1448
0.0,0.0,one,3,1449
0.00023586497915016662,-0.388756936288316,reportquot,3,1450
0.000246222071524006,-0.3856587245101969,4yearolds,3,1451
0.00025658159541804725,-0.3825597853691987,compensation,3,1452
0.00025658159541804725,-0.3825597853691987,nontap,3,1453
0.0002900757187486046,-0.3725403818865553,reflects,3,1454
0.00030305833431988567,-0.3686567733387226,veteran,3,1455
0.0003670340225050235,-0.34951914054622957,normally,3,1456
0.0003737236648928949,-0.3475180066285812,baltimore,3,1457
0.00040246236016264854,-0.33892113783967037,document,3,1458
0.000407178708642245,-0.33751029337852523,i3funded,3,1459
0.0004145077214419975,-0.3353178987412491,27,3,1460
0.0004238176239311905,-0.332532942451971,recruiting,3,1461
0.00044529383364907315,-0.32610856739615274,met,3,1462
0.0004747660539335612,-0.31729227256003056,mathematica,3,1463
0.00048009459575629356,-0.3156982971044201,schoolwide,3,1464
0.00048372944445711875,-0.31461097156457823,201314,3,1465
0.0004857945286158409,-0.31399322405085317,behavioral,3,1466
0.0005013794411150703,-0.30933116661975113,20092010,3,1467
0.0005197219528683427,-0.3038442033000246,propensity,3,1468
0.0005347704792515683,-0.29934259995412704,fulltime,3,1469
0.0005482814540238271,-0.29530093848560385,intent,3,1470
0.0005526021173193771,-0.2940084589528953,sensitivity,3,1471
0.0005544276905568934,-0.29346235853183705,rollout,3,1472
0.0005559702490844932,-0.293000918889692,list,3,1473
0.0006830375718198835,-0.25499010835494856,informed,3,1474
0.0006855066240966686,-0.2542515181629706,intensity,3,1475
0.0008114236915370414,-0.21658479401601186,njask5,3,1476
0.0007894110541297872,-0.22316963559325637,workshop,3,1477
0.0007707193953579216,-0.22876104245430276,good,3,1478
0.0007717405842066815,-0.22845556489315796,directly,3,1479
0.0007717751332110892,-0.22844522993344973,knox,3,1480
0.0007717751332110892,-0.22844522993344973,workbook,3,1481
0.000773095428611422,-0.22805027789360507,hiring,3,1482
0.000778114962540204,-0.2265487387958075,applying,3,1483
0.0007817069612710357,-0.22547423135943845,short,3,1484
0.0007824621556858246,-0.22524832314637871,reflected,3,1485
0.0007834691557595828,-0.22494709000328492,released,3,1486
0.0007843652911053678,-0.22467902084034952,notable,3,1487
0.0007855029634625304,-0.22433869850186144,northwest,3,1488
0.0007872025035117706,-0.22383029954123804,intensive,3,1489
0.0007888138339911743,-0.22334828751609276,perception,3,1490
0.0007905295878829773,-0.22283503836043544,pay,3,1491
0.0006893893462524743,-0.2530900439692417,retaining,3,1492
0.0007911242484060669,-0.22265715211880335,sizeable,3,1493
0.0007966218916619953,-0.22101259180471008,frank,3,1494
0.0007966218916619953,-0.22101259180471008,arnie,3,1495
0.0007966218916619953,-0.22101259180471008,andrea,3,1496
0.0007966218916619953,-0.22101259180471008,leave,3,1497
0.0007968865108285233,-0.22093343385295486,quotearly,3,1498
0.0007979676760044602,-0.22061001502445807,documented,3,1499
0.0007981708800703462,-0.22054922873352184,designated,3,1500
0.0007993492467677239,-0.2201967331248141,look,3,1501
0.0008033140744854117,-0.21901069794333972,completers,3,1502
0.0008083015208985875,-0.21751875747758997,written,3,1503
0.0008102899022036495,-0.21692395479008134,spillover,3,1504
0.0008114236915370414,-0.21658479401601186,mathematicsquot,3,1505
0.00076851078126102,-0.22942172539130393,evaluator,3,1506
0.0007684252060857623,-0.22944732427623496,subsequently,3,1507
0.0007681283942954696,-0.2295361123020029,allow,3,1508
0.0007672424871741113,-0.229801121802608,26,3,1509
0.0006914452536528753,-0.252475041583173,description,3,1510
0.0006923452056420591,-0.2522058307127869,ranged,3,1511
0.0006941503485961076,-0.25166584178929824,lotterybased,3,1512
0.0006956681532138019,-0.25121180701064727,roughly,3,1513
0.0006959601015031491,-0.2511244738484036,hlm,3,1514
0.0007062185269690543,-0.24805577720496116,carry,3,1515
0.0007086433112457048,-0.2473304293047829,circular,3,1516
0.000709947609782167,-0.24694026255315119,taken,3,1517
0.0007125480377507367,-0.24616237274879615,routine,3,1518
0.0007135579856457449,-0.2458602577969681,additionally,3,1519
0.0007177449696777778,-0.2446077669651197,policymakers,3,1520
0.0007291704119952988,-0.24118996989614933,turn,3,1521
0.0007306263477176705,-0.24075444252607103,protocol,3,1522
0.0007328795125143202,-0.24008043273074892,clearly,3,1523
0.0007370147049496355,-0.23884343479296444,encourage,3,1524
0.0007373511029640323,-0.23874280497788503,probability,3,1525
0.0007439423303033382,-0.2367711108539165,shift,3,1526
0.0007441623328086712,-0.23670529949213318,logistic,3,1527
0.0007462566418952878,-0.23607880965840658,ancova,3,1528
0.0007486044042343848,-0.23537650203492844,organization,3,1529
0.0007487434269238645,-0.23533491490618372,law,3,1530
0.0007495229618530736,-0.23510172549240277,hr,3,1531
0.0007499267548176301,-0.2349809352094204,publisher,3,1532
0.0007508502837863618,-0.23470467154148345,body,3,1533
0.0007526130725444246,-0.2341773524160539,credit,3,1534
0.0007588352585675092,-0.2323160529966279,extend,3,1535
0.0007646737599677502,-0.23056952866799665,modest,3,1536
0.0009222973669175982,-0.1834181373378255,consecutive,3,1537
0.0005709819856260306,-0.28851032082565536,apply,3,1538
0.0009285558830421191,-0.18154597016284538,april,3,1539
0.0016171369921813008,0.02443559546593291,mastered,3,1540
0.0010869857281694446,-0.13415340143198407,computermanaged,3,1541
0.0011760120499762481,-0.10752214346607573,assessing,3,1542
0.0010844898593879591,-0.13490001349030362,incorrect,3,1543
0.001290772172327948,-0.07319289835607765,prompting,3,1544
0.0016635141607521263,0.03830882211252322,k6,3,1545
0.0010031130814935098,-0.15924299341532497,fail,3,1546
0.00100313284581018,-0.1592370811344952,studentlevel,3,1547
0.0016619338649889856,0.03783609378592829,upper,3,1548
0.001622886519862039,0.026155504272006608,enjoyed,3,1549
0.001620495071018405,0.02544012830482577,louisiana,3,1550
0.001583313127095453,0.014317553315881314,academically,3,1551
0.001127371281781224,-0.12207250137340019,qualitative,3,1552
0.0015722109132553564,0.010996446537934074,sufficient,3,1553
0.0010032164701074865,-0.1592120658335304,nature,3,1554
0.0012928100072439983,-0.07258330215756188,evaluating,3,1555
0.0010822669854250494,-0.1355649621114588,offset,3,1556
0.0011751822345431118,-0.10777037374691224,marginally,3,1557
0.0010039127802798065,-0.1590037722025346,duration,3,1558
0.0010821131202322077,-0.13561098921399858,ex,3,1559
0.0015525713177714933,0.005121474697449977,selfefficacy,3,1560
0.001081008680295365,-0.13594137043461935,people,3,1561
0.0013355089137923471,-0.059810387674820775,immersion,3,1562
0.001089012027369339,-0.13354725601775919,inclusion,3,1563
0.0011760945041615727,-0.1074974781914111,concluded,3,1564
0.0018042636093797344,0.08041249211582265,verbal,3,1565
0.0018426258874362214,0.09188815125064871,selfregulated,3,1566
0.002214201290336611,0.20304090032075994,wordproblemsolving,3,1567
0.002110319250956661,0.1719657156719354,personalization,3,1568
0.002068826773606292,0.15955369139039485,mild,3,1569
0.0019637959592704157,0.12813486318115855,sharing,3,1570
0.0019140826006631226,0.11326365149282669,bilingual,3,1571
0.0010954328262696505,-0.13162654371165616,north,3,1572
0.0009849315534213024,-0.1646818002140167,yield,3,1573
0.000986642821030057,-0.16416989308124372,play,3,1574
0.0009869321155732463,-0.16408335375836203,rogers,3,1575
0.0013943242849880884,-0.0422164077047897,pathway,3,1576
0.0009869321155732463,-0.16408335375836203,oceana,3,1577
0.00106549843698664,-0.14058109138776662,quottoolsquot,3,1578
0.0009869321155732463,-0.16408335375836203,glen,3,1579
0.001129682369113063,-0.12138116468030949,preventative,3,1580
0.000995447636794248,-0.16153602800404415,memphis,3,1581
0.0009965810807955864,-0.16119697053231058,formal,3,1582
0.001091963630847157,-0.13266431587112007,overview,3,1583
0.0009998862499066917,-0.16020826506372107,youth,3,1584
0.001089110109136725,-0.13351791592152704,timely,3,1585
0.0011344215817329206,-0.11996348065974972,insight,3,1586
0.001135198143379365,-0.11973118067123877,allowing,3,1587
0.0012935180022589246,-0.07237151313271599,36,3,1588
0.0010059251576191816,-0.15840179136179014,nonparticipant,3,1589
0.0010104066783804874,-0.1570611930639866,coupled,3,1590
0.0010430175911411103,-0.1473059924378555,severity,3,1591
0.001047099451898266,-0.14608494809278375,hour,3,1592
0.0011520513561206632,-0.11468972498758337,tend,3,1593
0.0014427344085389678,-0.027735044639574984,composite,3,1594
0.001361818571521457,-0.05194013910385113,practical,3,1595
0.0011689681713855065,-0.10962924329928755,90,3,1596
0.0010561457096060795,-0.1433788582785188,tcm,3,1597
0.0011688806391016175,-0.10965542763202515,oversubscribed,3,1598
0.0010561457096060795,-0.1433788582785188,aggressive,3,1599
0.0010561457096060795,-0.1433788582785188,iy,3,1600
0.0010561457096060795,-0.1433788582785188,aggression,3,1601
0.0010562216961734214,-0.1433561277215806,yearend,3,1602
0.0010717306648631076,-0.13871678805688534,reliable,3,1603
0.0011636852280211586,-0.11120957847095227,intermediate,3,1604
